ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
6088,Male,23,White,Never-married,9th,Mexico,Private,Handlers-cleaners,<=50K,laklynn,richsdfs,1500.0,mugja way,hse n87,hawthorn,4868,nqs,2921179
6089,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K,madeleine,morghana,10.0,grounds crescent,,city beach,2153,sa,2423208
6090,Female,39,White,Never-married,Masters,United-States,Private,Exec-managerial,<=50K,caleb,campbell,26.0,shannon circuit,,bellbowrie,3500,qld,3031982
6091,Male,33,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K,caitkin,lyopn,116.0,drevermann street,heathervale,busby,4127,nse,6986847
6092,Female,43,White,Separated,Some-college,United-States,Private,Sales,<=50K,ethan,greenfield,14.0,abernethy street,,robina,6530,nsw,8576613
6093,Male,27,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,blake,steel,14.0,mclarty court,bunya view,narangba,4556,vic,3088953
6094,Male,33,Black,Separated,Some-college,United-States,State-gov,Adm-clerical,<=50K,joshua,warman,67.0,amagula avenue,minnavale,mill park,2136,nsw,3377276
6095,Male,26,White,Married-civ-spouse,5th-6th,Mexico,Private,Farming-fishing,<=50K,finn,taylor,2.0,yirawala street,kamerunga villas,rozelle,2223,qld,1762891
6096,Male,56,White,Divorced,Masters,United-States,Self-emp-inc,Exec-managerial,>50K,jett,plumbridge,4.0,letters street,,goolwa,2720,,7580656
6097,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,phoebe,dellafortuna,0.0,,flt 18,flinders view,4704,,9953392
6098,Female,38,White,Divorced,Assoc-acdm,United-States,Private,Craft-repair,<=50K,dimitri,barrett,7.0,moulden court,pig farm (cnr winter r road,richmond,7000,vic,2097285
6099,Male,90,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K,lilt,peacey,149.0,,,mooloiljbaa,3127,qkx,8964256
6100,Male,72,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K,hamish,kumzel,7.0,pierces ck,mahomets springs,reedy creek,3395,vic,1908092
6101,Female,20,Asian-Pac-Islander,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,,payton,6.0,chirnside circuit,,byron bay,4116,nsw,9022893
6102,Male,29,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,darcie,johnson,11.0,,destiny springs,long gully,5069,vic,6023312
6103,Male,49,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K,clodagh,walker,38.0,macqueen place,,epping,7008,tas,1996872
6104,Female,23,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,eske,alcock,11.0,jacka crwscent,,stirling,2831,,3707593
6105,Female,20,Black,Married-spouse-absent,Some-college,United-States,Private,Sales,<=50K,madeline,,6.0,sellwood street,,maink each,2176,nsw,1264062
6106,Male,57,Asian-Pac-Islander,Married-civ-spouse,Bachelors,South,Private,Exec-managerial,<=50K,samuel,williams,12.0,archdall street,,anna bay,2125,vic,9177155
6107,Female,46,White,Divorced,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,hannah,langford,515.0,jewell close,,shepparton,2528,qld,1443602
6108,Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,jacinta,thomsen,33.0,muir uxlose,,morwlel,4850,qld,3248170
6109,Male,24,White,Never-married,Bachelors,Jamaica,Private,Sales,<=50K,finn,mawer,10.0,preston street,chestnut creek,avoca,2210,vic,5187805
6110,Male,49,White,Married-civ-spouse,Assoc-voc,Greece,Private,Craft-repair,<=50K,madison,mckendrick,91.0,discoverysmreet,tottenham,,,qlt,4215627
6111,Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,bethanie,smith,45.0,moss street,dalwood,broken hill,2567,vic,2397134
6112,Female,46,White,Never-married,Doctorate,United-States,Federal-gov,Prof-specialty,>50K,amelia,smity,,macnaughtyon street,,port sorell,2261,nsw,6819258
6113,Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,<=50K,hayley,szabaqos,3.0,armstrong crescent,,berowra waters,3953,vic,7388968
6114,Male,43,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,sara,green,57.0,latchford street,braeholme,rozelle,4571,qld,3428138
6115,Male,19,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,jade,snqth,2.0,de gillern place,,422,golden square,vic,1570960
6116,Male,46,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,emikoy,chifvwrw,99.0,babbage crescent,,sunnybankhills,,nt,5385326
6117,Male,43,White,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K,jessica,ursino,13.0,westfield shopping centre,,lilydale,2137,sa,2057569
6118,Male,58,White,Widowed,HS-grad,United-States,Private,Craft-repair,<=50K,tori,dao,73.0,dyte place,fordsprings,avenel,2170,,8769999
6119,Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,melanie,rowdld,7.0,warrego circuit,,guildgord,5215,nsw,5215812
6120,Male,21,Black,Never-married,12th,United-States,Federal-gov,Adm-clerical,<=50K,,whyte,54.0,ulverstone street,,north narrabeen,5254,ntss,3161797
6121,Male,52,White,Never-married,Masters,United-States,State-gov,Adm-clerical,>50K,benjamin,reeve,11.0,durack street,thyangra,noble park,2100,,1351765
6122,Male,34,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K,montanna,warren,87.0,roderick street,shannon,wonthaggi,3146,nsw,5583231
6123,Female,28,White,Never-married,Assoc-voc,United-States,Private,Handlers-cleaners,<=50K,kenneth,plowman,19.0,faucett street,,wentworth falls,3357,,2593583
6124,Male,34,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,ellen,holden,6.0,geelong street,,toowoomba,3127,wa,2630686
6125,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,emiily,marriott,31.0,muresk street,the lakes retirement village,traralgon,5019,nsw,1875823
6126,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,caitlin,lyons,116.0,street d rrvermaej,,busbny,4123,nsw,6986847
6127,Female,49,Black,Divorced,11th,United-States,Private,Machine-op-inspct,<=50K,brigdtz,clark,4.0,quamby place,,preaton,2097,vic,8214744
6128,Male,35,Black,Married-civ-spouse,Some-college,Jamaica,Private,Craft-repair,>50K,ema,clax,42.0,stredt ovens,,werribee,3055,sa,3909507
6129,Female,31,White,Divorced,Some-college,United-States,Private,Other-service,<=50K,jai,marr,20.0,janari place,five mile creek,thursday island,2770,vic,4271395
6130,Male,18,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,george,pareschos,152.0,pearsonxfxreet,,bendiog,3178,nsw,9434942
6131,Male,47,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,>50K,natalie,smith,33.0,epacris place,dundee,,3028,nsw,6884775
6132,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,isabella,williams,54.0,well staruogn road,the manenors,lonsde,2079,nsw,8669625
6133,Male,43,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,joshua,verdouw,23.0,oakover circuit,,windsor,3150,nsw,4132075
6134,Male,51,White,Married-civ-spouse,HS-grad,United-States,Federal-gov,Craft-repair,>50K,chloe,mciver,9.0,wise street,carumbi,mildura,3108,nsw,1226630
6135,Female,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,jarod,tremellen,1511.0,cassidoryclose,,mount annan,4503,,9144700
6136,Female,31,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K,jemima,molloy,13.0,jamieson crescent,benvue,hunters hill,4122,nsw,7743816
6137,Male,39,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K,jack,skegg,122.0,glynn place,,botany,2210,vic,2739733
6138,Male,58,White,Married-civ-spouse,11th,United-States,Private,Adm-clerical,<=50K,fitzgerald,abbd,16.0,o'connorjcircuit,alan walker vlge,craigieburn,0870,qld,7121850
6139,Female,36,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,joel,smith,13.0,noarlunga crescent,,somerton park,4300,act,4838655
6140,Female,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,india,lawson,31.0,greene place,,belmore,2195,vic,4354758
6141,Female,31,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,gemma,ashby,9.0,macdowell street,,rokeby,6516,qld,3196823
6142,Male,19,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K,elizabeth,johnston,7.0,vale place,,maclean,3175,vic,6715525
6143,Female,38,White,Divorced,Assoc-voc,United-States,Private,Tech-support,<=50K,jessica,dodd,25.0,bodel place,,carey bay,3030,qld,3820670
6144,Female,26,Other,Never-married,Assoc-voc,Jamaica,Private,Prof-specialty,<=50K,sophie,butterworth,69.0,harrison street,,exmouth,2444,qld,5239752
6145,Female,38,White,Divorced,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,brayden,mcqueen,5.0,bainbridgn close,,granvklle,3166,qld,9142436
6146,Male,36,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,hyaley,grnt,24.0,rosebery atreet,,horsham,3190,qlv,8630513
6147,Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,connor,latre,38.0,fleckeryplace,,fairfield,4565,hze,1952863
6148,Female,41,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K,james,messent,6.0,tillyard drive,,st albans,5167,,8563564
6149,Male,33,White,Never-married,HS-grad,United-States,Private,Sales,<=50K,seth,lewae,7.0,haskettqlace,oaklands vlge,bolwarr aheights,5189,vic,3660928
6150,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,makayla,hicks,21.0,dookie street,kanandah,culburra beach,3134,qld,8219340
6151,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,fitzgeald,fraser,6.0,,homefield home,st kilwa east,6056,nsw,9453739
6152,Male,33,White,Divorced,Assoc-voc,United-States,Private,Sales,<=50K,lara,fletcher,3.0,saggers close,manorona,sarina,7259,vic,1820210
6153,Male,25,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,christian,brown,145.0,hansen circuit,,mareeba,4500,act,4249371
6154,Male,30,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,joshu,fulwood,4.0,,riverside park,kealba,2146,qd,7568416
6155,Male,19,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,charlie,riley,51.0,bungonia street,meroo manor,mill park,2280,qld,6122549
6156,Female,47,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,liam,evans,423.0,maranboy street,,prahfan,3181,tas,3444718
6157,Female,26,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,robert,noonan,292.0,macfarland crescent,elouera agedcare,palmerston,3950,nsw,1194597
6158,Female,21,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K,,rae,,mortimer lewis drive,,mayfield,3765,tas,7030597
6159,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,kye,hargrave,19.0,bandjalong crescent,roseholm,ermington,4170,tas,6010495
6160,Male,60,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,vanessa,mcevoy,7.0,kinkead street,,waikiki,2756,nsw,3605975
6161,Male,28,Black,Never-married,HS-grad,United-States,Private,Prof-specialty,<=50K,kyk,nunn,,crdscent bubtine,,bundaberg,2194,xld,4227897
6162,Female,19,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,wilson,saunderson,20.0,ebden street,,manunda,3072,qld,4613302
6163,Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,jaime,wallace,4.0,chandler street,mt alma,oakden,6407,qld,9166330
6164,Female,36,Black,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K,thomas,clarke,1.0,gurrit place,,south lake,2284,nsw,5725002
6165,Female,35,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,joskua,fulwcod,5.0,,,kealba,,qld,7568146
6166,Female,22,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,jayden,goodwin,2.0,,,bonnyrigg,3825,wa,1405823
6167,Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,deakin,staehr,1.0,airey crescent,cooloola village,yarrawonga,2256,nsw,1816149
6168,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,aywen,scarr,285.0,rohan rivettg crescent,,boni,3532,qld,1289359
6169,Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,braedon,tzekas,14.0,pilbara place,,thomastown,4350,nsw,2989329
6170,Male,57,White,Married-civ-spouse,Masters,United-States,Private,Adm-clerical,<=50K,riley,oades,1.0,badenoch crescent,kalganyi,noble park,4221,vic,5748316
6171,Male,56,White,Married-civ-spouse,7th-8th,United-States,Private,Transport-moving,<=50K,oliver,lewis,10.0,blanc court,,rosewood,3056,qld,9821278
6172,Male,24,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,delaney,lufm,,willcckxkflace,,salisbury downs,2229,vic,4859882
6173,Male,35,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,oscar,ramm,1.0,yerra court,,black forest,4816,sa,3746289
6174,Male,51,White,Divorced,11th,United-States,Self-emp-inc,Sales,<=50K,charlie,owdienko,9.0,allambee street,,surrey hills,4671,nsw,8496465
6175,Male,34,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,joshua,,62.0,chandler street,,karama,2120,sa,4599272
6176,Female,36,White,Divorced,Assoc-acdm,United-States,Private,Adm-clerical,<=50K,mikayla,woodbridge,3.0,,,monumto,7109,vic,6124867
6177,Female,51,White,Separated,9th,United-States,Local-gov,Other-service,<=50K,jed,gray,12.0,yalga close,,morphett vale,2142,vic,8611158
6178,Male,46,White,Married-civ-spouse,Doctorate,United-States,Self-emp-inc,Prof-specialty,>50K,kyle,morrow,28.0,condell street,avondale avona,park holme,4557,,6992375
6179,Female,42,Black,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,baxcer,scarcan,398.0,fuhrmanzatreet,,yanac,5021,,6393745
6180,Female,25,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,stephanie,macintyre,10.0,sherbrooke street,bishops wood,palmers oaky,4804,qld,1866031
6181,Male,22,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,harriet,allab,34.0,hawker goeet,the laurels,2069,strathblane,ww,9335618
6182,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,channing,swain,49.0,barton highway,jersey stud,long jetty,6167,nsw,2421604
6183,Male,48,White,Divorced,Bachelors,United-States,Private,Sales,>50K,trey,helbig,127.0,laseron place,,nicholls,6169,nsw,6631363
6184,Male,61,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,callum,prendregast,197.0,wolstenhrplmestreet,,darlinghurst,4007,k,4624652
6185,Male,40,Black,Married-civ-spouse,12th,Jamaica,Private,Transport-moving,<=50K,benjiqnin,petkidis,1.0,wentworth avenue,,carinale,2142,,2074054
6186,Female,58,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,bittner,benjamin,39.0,,keilor,flinderk park,2284,qls,7614283
6187,Male,52,White,Married-spouse-absent,HS-grad,Mexico,Private,Farming-fishing,<=50K,liam,lavan,54.0,,,,2000,,8664058
6188,Male,18,Black,Never-married,11th,United-States,Private,Other-service,<=50K,,mobbs,58.0,collingridge street,,heatley,4216,vic,5319089
6189,Male,27,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,jack,henderaon,15.0,maranboy street,,armadale,3191,qlh,5707688
6190,Male,48,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Prof-specialty,<=50K,michael,cook,10.0,carruthers street,,rochedale,4077,qld,4592546
6191,Male,63,White,Married-civ-spouse,9th,United-States,Private,Craft-repair,<=50K,ky,hawkins,112.0,,,greenvorough,5290,nsw,9860147
6192,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,sophie,wilde,27.0,springvale drive,,grovedale,6151,nsw,2252315
6193,Male,31,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,lacnlan,day,5.0,newbery crescent,,irishtwn,7364,sa,2458583
6194,Male,40,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Prof-specialty,<=50K,jack,tan,7.0,,,lalor park,4217,nsw,4233547
6195,Male,41,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,trey,carlier,4.0,malara street,,menai,4520,qld,7327265
6196,Female,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,fergus,,133.0,lawley street,,salisbury,7322,nt,2147742
6197,Male,31,White,Divorced,Prof-school,United-States,Private,Prof-specialty,>50K,myq,,8.0,nottinm mfourt,gullengutta,singleton heights,5251,vic,6396659
6198,Male,32,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K,konstantdnos,burt,1.0,wheatleylstreet,,o'connor,2356,,4331507
6199,Male,30,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,ian,birch-nahston,11.0,rowntree drescent,,bonython,3198,,9563536
6200,Male,39,White,Divorced,HS-grad,United-States,Local-gov,Craft-repair,<=50K,seth,weekley,12.0,wanliss street,,concord,2600,,4847431
6201,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,hannah,fishlock,19.0,casey crescent,,sussexainlet,2905,qlt,1199385
6202,Female,31,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,,dare,22.0,,,para hills,4744,nsw,2972869
6203,Male,44,White,Married-civ-spouse,Masters,United-States,State-gov,Prof-specialty,>50K,aiden,keens,62.0,tarago place,,shepparton,0812,nsw,8516052
6204,Male,22,White,Never-married,Some-college,United-States,Private,Farming-fishing,<=50K,madeleine,moustrides,4.0,,,baldivis,2298,sa,3214664
6205,Male,36,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,<=50K,charlotte,pham,26.0,o'connor circuit,,camp hill,6530,qld,4898117
6206,Male,39,White,Never-married,Masters,United-States,Private,Exec-managerial,<=50K,renai,lu,675.0,beaufort retreat,,leederville,2770,nsw,7335127
6207,Male,61,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K,joel,hill,25.0,,,beaumaris,2460,qld,7124673
6208,Male,31,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,henry,bester,16.0,larkin close,,balwyn,2049,nsw,1533688
6209,Female,21,White,Never-married,Some-college,Germany,Private,Other-service,<=50K,emiily,podmlfe,10.0,,,battefy piint,3021,ssx,9932597
