ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
3761,Male,57,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,6312603,nogivenname,lock
3762,Male,51,Black,Married-civ-spouse,9th,United-States,Local-gov,Transport-moving,<=50K,4139219,isabella,coffey
3763,Male,21,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K,9469771,talan,dietrich
3764,Male,30,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,9266755,james,kullmann
3765,Male,46,White,Divorced,Some-college,United-States,Private,Handlers-cleaners,<=50K,8765826,olivia,grubb
3766,Female,40,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,7284710,byron,white
3767,Male,52,White,Married-civ-spouse,Preschool,El-Salvador,Private,Other-service,<=50K,1691582,lushia,reid
3768,Male,23,Asian-Pac-Islander,Never-married,Bachelors,Taiwan,Private,Sales,<=50K,2248813,rachel,donaldson
3769,Female,25,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,1653948,hayley,covino
3770,Male,43,White,Divorced,Some-college,United-States,Private,Transport-moving,<=50K,5761018,jacob,kapeller
3771,Female,38,Amer-Indian-Eskimo,Divorced,Some-college,United-States,State-gov,Protective-serv,>50K,6810695,teaha,kyriacou
3772,Female,22,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K,2580670,zoe,paterson
3773,Female,33,White,Never-married,Bachelors,United-States,Local-gov,Adm-clerical,<=50K,9303779,amber,trenchuk
3774,Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K,5666451,joshua,chandler
3775,Male,65,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,<=50K,3106041,jazz,campbell
3776,Male,50,White,Never-married,HS-grad,United-States,Private,Tech-support,<=50K,6432290,nogivenname,nosurname
3777,Male,29,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,4722145,lucy,lavokovic
3778,Male,25,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,1727482,seth,sherriff
3779,Female,54,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,9859566,william,tangallpalla
3780,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K,1688777,portia,george
3781,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,9105948,kiara,campbell
3782,Female,24,White,Divorced,9th,United-States,Private,Other-service,<=50K,9233063,shannon,grosskopf
3783,Male,25,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,9349267,sophie,mason
3784,Male,65,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K,5547361,seth,tauj
3785,Male,56,Black,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,8228346,zac,dixon
3786,Male,39,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K,1549588,caitlin,portlock
3787,Female,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,5076815,michael,berry
3788,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,9953494,roisin,millar
3789,Male,24,White,Never-married,5th-6th,El-Salvador,Private,Craft-repair,<=50K,8541055,katelyn,blackwell
3790,Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,5612815,jackson,alderman
3791,Male,40,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Farming-fishing,<=50K,7132911,joshua,lowe
3792,Male,55,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3099429,nellie,clarke
3793,Female,38,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,3058450,brodie,alves
3794,Female,23,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,6076482,corey,green
3795,Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,5540735,abbey,gonsalex
3796,Male,45,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,4922810,jacob,durbridge
3797,Female,20,White,Never-married,Some-college,Germany,Self-emp-not-inc,Adm-clerical,<=50K,7898705,jack,bartel
3798,Male,29,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,5896457,charlotte,bishop
3799,Male,43,White,Married-civ-spouse,HS-grad,United-States,State-gov,Protective-serv,<=50K,6416159,alexandra,nguyen
3800,Male,30,White,Divorced,12th,United-States,Private,Machine-op-inspct,<=50K,2954380,jack,wieloch
3801,Female,28,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K,7014716,alessandra,eyles
3802,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,9794218,bianca,liebenberg
3803,Female,52,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,4962430,imogen,coffey
3804,Female,36,White,Married-civ-spouse,Bachelors,Iran,Private,Prof-specialty,>50K,9606434,chloe,tennent
3805,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7440143,sybella,shepherd
3806,Male,63,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K,3214869,kalli,rocca
3807,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,3232033,lachlan,reid
3808,Male,33,White,Divorced,HS-grad,United-States,State-gov,Adm-clerical,<=50K,1498722,peta,tarsissi
3809,Female,46,White,Divorced,Some-college,United-States,State-gov,Prof-specialty,<=50K,9378445,jamie,snell
3810,Male,47,White,Never-married,Bachelors,United-States,Self-emp-inc,Sales,<=50K,7590245,millane,reinmuth
3811,Male,33,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,8035200,annalise,vorrasi
3812,Male,28,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K,8948668,aleesha,hingston
3813,Female,46,White,Divorced,HS-grad,Ecuador,Private,Priv-house-serv,<=50K,4237972,riley,nguyen
3814,Male,25,Black,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,2638117,bailey,garcia
3815,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,8438312,imogen,hope
3816,Male,31,White,Married-civ-spouse,9th,United-States,Self-emp-not-inc,Craft-repair,<=50K,7612543,ned,kalka
3817,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,8942423,nathan,petersen
3818,Male,22,White,Married-spouse-absent,Some-college,United-States,State-gov,Tech-support,<=50K,8509780,benjamin,hyland
3819,Female,52,White,Married-civ-spouse,Assoc-voc,United-States,Private,Other-service,>50K,9610204,mitchell,cute
3820,Female,29,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,<=50K,3361106,bethany,crook
3821,Female,18,White,Never-married,11th,United-States,Private,Other-service,<=50K,3313488,jordan,reimer
3822,Male,31,White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,<=50K,7501014,madison,marous
3823,Female,23,Asian-Pac-Islander,Never-married,Some-college,Vietnam,Private,Other-service,<=50K,4175032,nicholas,mamarika
3824,Male,54,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Sales,<=50K,8044732,william,piazza
3825,Female,50,White,Divorced,HS-grad,Dominican-Republic,Local-gov,Other-service,<=50K,1968724,mitchell,berry
3826,Female,24,White,Never-married,Bachelors,United-States,Private,Farming-fishing,<=50K,4768278,benedict,everett
3827,Male,49,White,Separated,HS-grad,United-States,Self-emp-inc,Other-service,<=50K,9272010,nikki,jaric
3828,Male,54,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,>50K,7449892,nogivenname,clarke
3829,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,8009311,gus,white
3830,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,8082214,nicola,grubb
3831,Female,36,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,7819784,simon,whiteley
3832,Male,23,Black,Never-married,HS-grad,Haiti,Private,Transport-moving,<=50K,3939861,olivia,thorpe
3833,Female,63,White,Widowed,Some-college,United-States,Private,Other-service,<=50K,1133389,blade,mccarthy
3834,Male,67,White,Married-civ-spouse,HS-grad,Canada,Private,Sales,>50K,4476072,talia,white
3835,Male,23,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,2176335,victoria,fitzpatrick
3836,Male,22,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,3276175,alec,mckerlie
3837,Male,66,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K,6811641,annabelle,ebert
3838,Male,25,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K,8594688,rhys,stubbs
3839,Female,30,White,Divorced,Some-college,United-States,Private,Machine-op-inspct,<=50K,6047605,james,wyllie
3840,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,5395262,rachel,meeking
3841,Male,67,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Exec-managerial,<=50K,5640367,maddison,newport
3842,Male,30,Black,Never-married,12th,United-States,Private,Craft-repair,<=50K,6653003,harrison,du
3843,Female,26,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,4429848,sarah,roller
3844,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,7645759,isabella,buchhorn
3845,Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K,4599672,bertie,white
3846,Male,18,White,Never-married,12th,United-States,Private,Craft-repair,<=50K,8300817,natalia,bajic
3847,Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,4044151,brianna,ferris
3848,Male,76,White,Married-civ-spouse,9th,United-States,Self-emp-inc,Prof-specialty,<=50K,1934914,charles,hassall
3849,Female,26,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,5819558,hannah,liaudinskas
3850,Female,18,White,Never-married,12th,United-States,Private,Other-service,<=50K,4360694,jacob,callahan
3851,Male,34,White,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,4676455,alissa,ryan
3852,Female,59,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,8120482,madison,shepherd
3853,Male,55,White,Separated,Bachelors,United-States,Private,Exec-managerial,>50K,5521510,john,cosenza
3854,Male,33,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K,3235310,nicholas,champion de crespign
3855,Female,25,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,8447931,sarah,brgles
3856,Female,48,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K,5389384,kyle,pascoe
3857,Female,64,White,Divorced,Bachelors,United-States,Private,Sales,<=50K,3000281,campbell,webb
3858,Female,47,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,>50K,2513200,benjamin,sokic
3859,Female,26,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,1455274,rourke,roets
3860,Male,36,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Prof-specialty,>50K,5423203,alexandra,giordano
3861,Male,21,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,1219082,blake,de courcey
3862,Male,30,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,7434022,laura,colthorpe
3863,Male,41,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,4545738,kayla,stanley
3864,Male,34,Black,Never-married,Some-college,United-States,Private,Sales,<=50K,8416016,matilda,clarke
3865,Male,24,White,Never-married,10th,El-Salvador,Private,Sales,<=50K,2611585,emiily,matthews
3866,Female,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,6001116,carly,matthews
3867,Female,25,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,6253715,tai,garven
3868,Female,35,White,Divorced,Some-college,United-States,Private,Sales,<=50K,7781607,harry,bishop
3869,Male,41,White,Divorced,Some-college,United-States,Private,Craft-repair,>50K,3780122,amaya,skirca
3870,Male,33,White,Never-married,11th,United-States,Private,Craft-repair,<=50K,3611615,tara,huddy
3871,Female,18,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,3174751,benjamin,matthews
3872,Male,27,White,Separated,HS-grad,United-States,Self-emp-inc,Adm-clerical,<=50K,2766975,ashlie,cannell
3873,Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,8746575,serena,dorrell
3874,Male,51,Black,Never-married,HS-grad,United-States,Local-gov,Other-service,<=50K,3467265,ned,donaldson
3875,Female,38,Black,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K,3115830,eboni,brakel
3876,Female,41,White,Married-civ-spouse,Some-college,United-States,Local-gov,Transport-moving,<=50K,4207452,tara,plovanic
3877,Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,1802317,claudia,damianos
3878,Male,38,White,Divorced,Assoc-voc,United-States,Self-emp-not-inc,Exec-managerial,<=50K,5884746,anthea,nosurname
3879,Male,54,White,Married-civ-spouse,9th,United-States,Private,Exec-managerial,>50K,3656932,chelsea,sitarenos
3880,Female,30,White,Never-married,Bachelors,Outlying-US(Guam-USVI-etc),Private,Prof-specialty,<=50K,3580537,nicholas,jolly
3881,Female,31,White,Widowed,Some-college,United-States,Private,Exec-managerial,<=50K,3864525,hari,webb
3882,Male,26,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K,8879018,thomas,ryan
3883,Male,75,White,Married-civ-spouse,Doctorate,United-States,Self-emp-not-inc,Prof-specialty,<=50K,8701819,isabella,lail
3884,Male,29,Black,Never-married,Masters,United-States,Private,Transport-moving,<=50K,4623290,brett,beauman
3885,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,3435395,liam,george
3886,Female,24,White,Separated,Some-college,United-States,Private,Sales,<=50K,7916934,caleb,thorpe
3887,Male,34,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K,3461164,george,lavender
3888,Male,42,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,2534430,nicholas,okely
3889,Male,24,White,Never-married,11th,United-States,Private,Craft-repair,<=50K,9892920,andrew,large
3890,Male,27,Black,Never-married,HS-grad,United-States,Federal-gov,Craft-repair,<=50K,5350801,simon,nosurname
3891,Female,39,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,1886418,michael,clarke
3892,Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,1718688,cassandra,eng
3893,Female,51,Black,Never-married,11th,United-States,Private,Other-service,<=50K,1684057,kyle,colantuono
3894,Male,68,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,8520668,sebastian,ryan
3895,Male,28,White,Never-married,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K,4013967,emiily,crossman
3896,Female,43,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K,2977259,isabelle,coady
3897,Male,35,White,Married-spouse-absent,Some-college,United-States,Private,Craft-repair,<=50K,7584568,teneille,matthews
3898,Female,44,Black,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K,8403741,steven,green
3899,Male,41,White,Never-married,Bachelors,United-States,Private,Handlers-cleaners,<=50K,1115720,jakob,pagoda
3900,Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,>50K,2586667,liam,ryan
3901,Female,20,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K,7392488,brooke,ryan
3902,Male,46,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3691075,lia,voulgaridis
3903,Male,27,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Transport-moving,>50K,4656516,georgia,tunstall
3904,Male,32,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2925713,shandril,flockhart
3905,Male,46,White,Divorced,Some-college,United-States,Private,Sales,<=50K,4353748,jaiden,o'flynn
3906,Male,26,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,8107465,jade,browne
3907,Female,20,Asian-Pac-Islander,Never-married,Some-college,Vietnam,Private,Adm-clerical,<=50K,7588197,elijah,green
3908,Female,36,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K,2350308,noah,reetz
3909,Male,49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9714537,luke,tebbutt
3910,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,3271990,gillian,kaddatz
3911,Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,4274192,lucy,van de maele
3912,Male,49,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,8569316,lachlan,de angelis
3913,Male,36,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,1400642,naomi,heron
3914,Male,22,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,1084495,mia,kamp
3915,Female,52,White,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K,7803602,victoria,zimmermann
3916,Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,9592570,vanessa,bishop
3917,Female,72,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K,6183698,kobe,brock
3918,Female,30,White,Separated,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,1387001,nikita,leditschke
3919,Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Handlers-cleaners,<=50K,9241622,blakeston,curihual
3920,Female,23,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,3732493,ellen,armanious
3921,Male,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K,4175137,kristo,white
